"length","kips","min_thkn","max_thkn","min_wght_asd","limit_state_asd","slenderRat"
432,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1800.687882
432,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1800.687882
432,0,0.25,72,"0.84_0.294","Tensile_Yielding",1970.385488
432,0,0.25,36,"0.84_0.294","Tensile_Yielding",1970.385488
432,0,0.25,24,"0.84_0.294","Tensile_Yielding",1970.385488
432,0,0.25,12,"0.84_0.294","Tensile_Yielding",1970.385488
432,0,0.375,72,"1.66_0.382","Tensile_Yielding",916.041984
432,0,0.375,36,"1.66_0.382","Tensile_Yielding",916.041984
432,0,0.375,24,"1.66_0.382","Tensile_Yielding",916.041984
432,0,0.375,12,"1.66_0.382","Tensile_Yielding",916.041984
438,0,0.1875,72,"0.84_0.188","Tensile_Yielding",1825.697436
438,0,0.1875,36,"0.84_0.188","Tensile_Yielding",1825.697436
438,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1825.697436
438,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1825.697436
438,0,0.25,72,"0.84_0.294","Tensile_Yielding",1997.751953
438,0,0.25,36,"0.84_0.294","Tensile_Yielding",1997.751953
438,0,0.25,24,"0.84_0.294","Tensile_Yielding",1997.751953
438,0,0.25,12,"0.84_0.294","Tensile_Yielding",1997.751953
438,0,0.375,72,"1.66_0.382","Tensile_Yielding",928.7647894
438,0,0.375,36,"1.66_0.382","Tensile_Yielding",928.7647894
438,0,0.375,24,"1.66_0.382","Tensile_Yielding",928.7647894
438,0,0.375,12,"1.66_0.382","Tensile_Yielding",928.7647894
444,0,0.1875,72,"0.84_0.188","Tensile_Yielding",1850.70699
444,0,0.1875,36,"0.84_0.188","Tensile_Yielding",1850.70699
444,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1850.70699
444,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1850.70699
444,0,0.25,72,"0.84_0.294","Tensile_Yielding",2025.118418
444,0,0.25,36,"0.84_0.294","Tensile_Yielding",2025.118418
444,0,0.25,24,"0.84_0.294","Tensile_Yielding",2025.118418
444,0,0.25,12,"0.84_0.294","Tensile_Yielding",2025.118418
444,0,0.375,72,"1.66_0.382","Tensile_Yielding",941.4875947
444,0,0.375,36,"1.66_0.382","Tensile_Yielding",941.4875947
444,0,0.375,24,"1.66_0.382","Tensile_Yielding",941.4875947
444,0,0.375,12,"1.66_0.382","Tensile_Yielding",941.4875947
450,0,0.1875,72,"0.84_0.188","Tensile_Yielding",1875.716544
450,0,0.1875,36,"0.84_0.188","Tensile_Yielding",1875.716544
450,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1875.716544
450,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1875.716544
450,0,0.25,72,"0.84_0.294","Tensile_Yielding",2052.484883
450,0,0.25,36,"0.84_0.294","Tensile_Yielding",2052.484883
450,0,0.25,24,"0.84_0.294","Tensile_Yielding",2052.484883
450,0,0.25,12,"0.84_0.294","Tensile_Yielding",2052.484883
450,0,0.375,72,"1.66_0.382","Tensile_Yielding",954.2104
450,0,0.375,36,"1.66_0.382","Tensile_Yielding",954.2104
450,0,0.375,24,"1.66_0.382","Tensile_Yielding",954.2104
450,0,0.375,12,"1.66_0.382","Tensile_Yielding",954.2104
456,0,0.1875,72,"0.84_0.188","Tensile_Yielding",1900.726098
456,0,0.1875,36,"0.84_0.188","Tensile_Yielding",1900.726098
456,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1900.726098
456,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1900.726098
456,0,0.25,72,"0.84_0.294","Tensile_Yielding",2079.851349
456,0,0.25,36,"0.84_0.294","Tensile_Yielding",2079.851349
456,0,0.25,24,"0.84_0.294","Tensile_Yielding",2079.851349
456,0,0.25,12,"0.84_0.294","Tensile_Yielding",2079.851349
456,0,0.375,72,"1.66_0.382","Tensile_Yielding",966.9332054
456,0,0.375,36,"1.66_0.382","Tensile_Yielding",966.9332054
456,0,0.375,24,"1.66_0.382","Tensile_Yielding",966.9332054
456,0,0.375,12,"1.66_0.382","Tensile_Yielding",966.9332054
462,0,0.1875,72,"0.84_0.188","Tensile_Yielding",1925.735652
462,0,0.1875,36,"0.84_0.188","Tensile_Yielding",1925.735652
462,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1925.735652
462,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1925.735652
462,0,0.25,72,"0.84_0.294","Tensile_Yielding",2107.217814
462,0,0.25,36,"0.84_0.294","Tensile_Yielding",2107.217814
462,0,0.25,24,"0.84_0.294","Tensile_Yielding",2107.217814
462,0,0.25,12,"0.84_0.294","Tensile_Yielding",2107.217814
462,0,0.375,72,"1.66_0.382","Tensile_Yielding",979.6560107
462,0,0.375,36,"1.66_0.382","Tensile_Yielding",979.6560107
462,0,0.375,24,"1.66_0.382","Tensile_Yielding",979.6560107
462,0,0.375,12,"1.66_0.382","Tensile_Yielding",979.6560107
468,0,0.1875,72,"0.84_0.188","Tensile_Yielding",1950.745206
468,0,0.1875,36,"0.84_0.188","Tensile_Yielding",1950.745206
468,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1950.745206
468,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1950.745206
468,0,0.25,72,"0.84_0.294","Tensile_Yielding",2134.584279
468,0,0.25,36,"0.84_0.294","Tensile_Yielding",2134.584279
468,0,0.25,24,"0.84_0.294","Tensile_Yielding",2134.584279
468,0,0.25,12,"0.84_0.294","Tensile_Yielding",2134.584279
468,0,0.375,72,"1.66_0.382","Tensile_Yielding",992.378816
468,0,0.375,36,"1.66_0.382","Tensile_Yielding",992.378816
468,0,0.375,24,"1.66_0.382","Tensile_Yielding",992.378816
468,0,0.375,12,"1.66_0.382","Tensile_Yielding",992.378816
474,0,0.1875,72,"0.84_0.188","Tensile_Yielding",1975.75476
474,0,0.1875,36,"0.84_0.188","Tensile_Yielding",1975.75476
474,0,0.1875,24,"0.84_0.188","Tensile_Yielding",1975.75476
474,0,0.1875,12,"0.84_0.188","Tensile_Yielding",1975.75476
474,0,0.25,72,"0.84_0.294","Tensile_Yielding",2161.950744
474,0,0.25,36,"0.84_0.294","Tensile_Yielding",2161.950744
474,0,0.25,24,"0.84_0.294","Tensile_Yielding",2161.950744
474,0,0.25,12,"0.84_0.294","Tensile_Yielding",2161.950744
474,0,0.375,72,"1.66_0.382","Tensile_Yielding",1005.101621
474,0,0.375,36,"1.66_0.382","Tensile_Yielding",1005.101621
474,0,0.375,24,"1.66_0.382","Tensile_Yielding",1005.101621
474,0,0.375,12,"1.66_0.382","Tensile_Yielding",1005.101621
480,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2000.764313
480,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2000.764313
480,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2000.764313
480,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2000.764313
480,0,0.25,72,"0.84_0.294","Tensile_Yielding",2189.317209
480,0,0.25,36,"0.84_0.294","Tensile_Yielding",2189.317209
480,0,0.25,24,"0.84_0.294","Tensile_Yielding",2189.317209
480,0,0.25,12,"0.84_0.294","Tensile_Yielding",2189.317209
480,0,0.375,72,"1.66_0.382","Tensile_Yielding",1017.824427
480,0,0.375,36,"1.66_0.382","Tensile_Yielding",1017.824427
480,0,0.375,24,"1.66_0.382","Tensile_Yielding",1017.824427
480,0,0.375,12,"1.66_0.382","Tensile_Yielding",1017.824427
486,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2025.773867
486,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2025.773867
486,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2025.773867
486,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2025.773867
486,0,0.25,72,"0.84_0.294","Tensile_Yielding",2216.683674
486,0,0.25,36,"0.84_0.294","Tensile_Yielding",2216.683674
486,0,0.25,24,"0.84_0.294","Tensile_Yielding",2216.683674
486,0,0.25,12,"0.84_0.294","Tensile_Yielding",2216.683674
486,0,0.375,72,"1.66_0.382","Tensile_Yielding",1030.547232
486,0,0.375,36,"1.66_0.382","Tensile_Yielding",1030.547232
486,0,0.375,24,"1.66_0.382","Tensile_Yielding",1030.547232
486,0,0.375,12,"1.66_0.382","Tensile_Yielding",1030.547232
492,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2050.783421
492,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2050.783421
492,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2050.783421
492,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2050.783421
492,0,0.25,72,"0.84_0.294","Tensile_Yielding",2244.050139
492,0,0.25,36,"0.84_0.294","Tensile_Yielding",2244.050139
492,0,0.25,24,"0.84_0.294","Tensile_Yielding",2244.050139
492,0,0.25,12,"0.84_0.294","Tensile_Yielding",2244.050139
492,0,0.375,72,"1.66_0.382","Tensile_Yielding",1043.270037
492,0,0.375,36,"1.66_0.382","Tensile_Yielding",1043.270037
492,0,0.375,24,"1.66_0.382","Tensile_Yielding",1043.270037
492,0,0.375,12,"1.66_0.382","Tensile_Yielding",1043.270037
498,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2075.792975
498,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2075.792975
498,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2075.792975
498,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2075.792975
498,0,0.25,72,"0.84_0.294","Tensile_Yielding",2271.416604
498,0,0.25,36,"0.84_0.294","Tensile_Yielding",2271.416604
498,0,0.25,24,"0.84_0.294","Tensile_Yielding",2271.416604
498,0,0.25,12,"0.84_0.294","Tensile_Yielding",2271.416604
498,0,0.375,72,"1.66_0.382","Tensile_Yielding",1055.992843
498,0,0.375,36,"1.66_0.382","Tensile_Yielding",1055.992843
498,0,0.375,24,"1.66_0.382","Tensile_Yielding",1055.992843
498,0,0.375,12,"1.66_0.382","Tensile_Yielding",1055.992843
504,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2100.802529
504,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2100.802529
504,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2100.802529
504,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2100.802529
504,0,0.25,72,"0.84_0.294","Tensile_Yielding",2298.783069
504,0,0.25,36,"0.84_0.294","Tensile_Yielding",2298.783069
504,0,0.25,24,"0.84_0.294","Tensile_Yielding",2298.783069
504,0,0.25,12,"0.84_0.294","Tensile_Yielding",2298.783069
504,0,0.375,72,"1.66_0.382","Tensile_Yielding",1068.715648
504,0,0.375,36,"1.66_0.382","Tensile_Yielding",1068.715648
504,0,0.375,24,"1.66_0.382","Tensile_Yielding",1068.715648
504,0,0.375,12,"1.66_0.382","Tensile_Yielding",1068.715648
510,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2125.812083
510,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2125.812083
510,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2125.812083
510,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2125.812083
510,0,0.25,72,"0.84_0.294","Tensile_Yielding",2326.149535
510,0,0.25,36,"0.84_0.294","Tensile_Yielding",2326.149535
510,0,0.25,24,"0.84_0.294","Tensile_Yielding",2326.149535
510,0,0.25,12,"0.84_0.294","Tensile_Yielding",2326.149535
510,0,0.375,72,"1.66_0.382","Tensile_Yielding",1081.438453
510,0,0.375,36,"1.66_0.382","Tensile_Yielding",1081.438453
510,0,0.375,24,"1.66_0.382","Tensile_Yielding",1081.438453
510,0,0.375,12,"1.66_0.382","Tensile_Yielding",1081.438453
516,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2150.821637
516,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2150.821637
516,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2150.821637
516,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2150.821637
516,0,0.25,72,"0.84_0.294","Tensile_Yielding",2353.516
516,0,0.25,36,"0.84_0.294","Tensile_Yielding",2353.516
516,0,0.25,24,"0.84_0.294","Tensile_Yielding",2353.516
516,0,0.25,12,"0.84_0.294","Tensile_Yielding",2353.516
516,0,0.375,72,"1.66_0.382","Tensile_Yielding",1094.161259
516,0,0.375,36,"1.66_0.382","Tensile_Yielding",1094.161259
516,0,0.375,24,"1.66_0.382","Tensile_Yielding",1094.161259
516,0,0.375,12,"1.66_0.382","Tensile_Yielding",1094.161259
522,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2175.831191
522,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2175.831191
522,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2175.831191
522,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2175.831191
522,0,0.25,72,"0.84_0.294","Tensile_Yielding",2380.882465
522,0,0.25,36,"0.84_0.294","Tensile_Yielding",2380.882465
522,0,0.25,24,"0.84_0.294","Tensile_Yielding",2380.882465
522,0,0.25,12,"0.84_0.294","Tensile_Yielding",2380.882465
522,0,0.375,72,"1.66_0.382","Tensile_Yielding",1106.884064
522,0,0.375,36,"1.66_0.382","Tensile_Yielding",1106.884064
522,0,0.375,24,"1.66_0.382","Tensile_Yielding",1106.884064
522,0,0.375,12,"1.66_0.382","Tensile_Yielding",1106.884064
528,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2200.840745
528,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2200.840745
528,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2200.840745
528,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2200.840745
528,0,0.25,72,"0.84_0.294","Tensile_Yielding",2408.24893
528,0,0.25,36,"0.84_0.294","Tensile_Yielding",2408.24893
528,0,0.25,24,"0.84_0.294","Tensile_Yielding",2408.24893
528,0,0.25,12,"0.84_0.294","Tensile_Yielding",2408.24893
528,0,0.375,72,"1.66_0.382","Tensile_Yielding",1119.606869
528,0,0.375,36,"1.66_0.382","Tensile_Yielding",1119.606869
528,0,0.375,24,"1.66_0.382","Tensile_Yielding",1119.606869
528,0,0.375,12,"1.66_0.382","Tensile_Yielding",1119.606869
534,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2225.850299
534,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2225.850299
534,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2225.850299
534,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2225.850299
534,0,0.25,72,"0.84_0.294","Tensile_Yielding",2435.615395
534,0,0.25,36,"0.84_0.294","Tensile_Yielding",2435.615395
534,0,0.25,24,"0.84_0.294","Tensile_Yielding",2435.615395
534,0,0.25,12,"0.84_0.294","Tensile_Yielding",2435.615395
534,0,0.375,72,"1.66_0.382","Tensile_Yielding",1132.329675
534,0,0.375,36,"1.66_0.382","Tensile_Yielding",1132.329675
534,0,0.375,24,"1.66_0.382","Tensile_Yielding",1132.329675
534,0,0.375,12,"1.66_0.382","Tensile_Yielding",1132.329675
540,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2250.859853
540,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2250.859853
540,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2250.859853
540,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2250.859853
540,0,0.25,72,"0.84_0.294","Tensile_Yielding",2462.98186
540,0,0.25,36,"0.84_0.294","Tensile_Yielding",2462.98186
540,0,0.25,24,"0.84_0.294","Tensile_Yielding",2462.98186
540,0,0.25,12,"0.84_0.294","Tensile_Yielding",2462.98186
540,0,0.375,72,"1.66_0.382","Tensile_Yielding",1145.05248
540,0,0.375,36,"1.66_0.382","Tensile_Yielding",1145.05248
540,0,0.375,24,"1.66_0.382","Tensile_Yielding",1145.05248
540,0,0.375,12,"1.66_0.382","Tensile_Yielding",1145.05248
546,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2275.869407
546,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2275.869407
546,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2275.869407
546,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2275.869407
546,0,0.25,72,"0.84_0.294","Tensile_Yielding",2490.348325
546,0,0.25,36,"0.84_0.294","Tensile_Yielding",2490.348325
546,0,0.25,24,"0.84_0.294","Tensile_Yielding",2490.348325
546,0,0.25,12,"0.84_0.294","Tensile_Yielding",2490.348325
546,0,0.375,72,"1.66_0.382","Tensile_Yielding",1157.775285
546,0,0.375,36,"1.66_0.382","Tensile_Yielding",1157.775285
546,0,0.375,24,"1.66_0.382","Tensile_Yielding",1157.775285
546,0,0.375,12,"1.66_0.382","Tensile_Yielding",1157.775285
552,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2300.87896
552,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2300.87896
552,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2300.87896
552,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2300.87896
552,0,0.25,72,"0.84_0.294","Tensile_Yielding",2517.71479
552,0,0.25,36,"0.84_0.294","Tensile_Yielding",2517.71479
552,0,0.25,24,"0.84_0.294","Tensile_Yielding",2517.71479
552,0,0.25,12,"0.84_0.294","Tensile_Yielding",2517.71479
552,0,0.375,72,"1.66_0.382","Tensile_Yielding",1170.498091
552,0,0.375,36,"1.66_0.382","Tensile_Yielding",1170.498091
552,0,0.375,24,"1.66_0.382","Tensile_Yielding",1170.498091
552,0,0.375,12,"1.66_0.382","Tensile_Yielding",1170.498091
558,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2325.888514
558,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2325.888514
558,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2325.888514
558,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2325.888514
558,0,0.25,72,"0.84_0.294","Tensile_Yielding",2545.081255
558,0,0.25,36,"0.84_0.294","Tensile_Yielding",2545.081255
558,0,0.25,24,"0.84_0.294","Tensile_Yielding",2545.081255
558,0,0.25,12,"0.84_0.294","Tensile_Yielding",2545.081255
558,0,0.375,72,"1.66_0.382","Tensile_Yielding",1183.220896
558,0,0.375,36,"1.66_0.382","Tensile_Yielding",1183.220896
558,0,0.375,24,"1.66_0.382","Tensile_Yielding",1183.220896
558,0,0.375,12,"1.66_0.382","Tensile_Yielding",1183.220896
564,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2350.898068
564,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2350.898068
564,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2350.898068
564,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2350.898068
564,0,0.25,72,"0.84_0.294","Tensile_Yielding",2572.447721
564,0,0.25,36,"0.84_0.294","Tensile_Yielding",2572.447721
564,0,0.25,24,"0.84_0.294","Tensile_Yielding",2572.447721
564,0,0.25,12,"0.84_0.294","Tensile_Yielding",2572.447721
564,0,0.375,72,"1.66_0.382","Tensile_Yielding",1195.943701
564,0,0.375,36,"1.66_0.382","Tensile_Yielding",1195.943701
564,0,0.375,24,"1.66_0.382","Tensile_Yielding",1195.943701
564,0,0.375,12,"1.66_0.382","Tensile_Yielding",1195.943701
570,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2375.907622
570,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2375.907622
570,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2375.907622
570,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2375.907622
570,0,0.25,72,"0.84_0.294","Tensile_Yielding",2599.814186
570,0,0.25,36,"0.84_0.294","Tensile_Yielding",2599.814186
570,0,0.25,24,"0.84_0.294","Tensile_Yielding",2599.814186
570,0,0.25,12,"0.84_0.294","Tensile_Yielding",2599.814186
570,0,0.375,72,"1.66_0.382","Tensile_Yielding",1208.666507
570,0,0.375,36,"1.66_0.382","Tensile_Yielding",1208.666507
570,0,0.375,24,"1.66_0.382","Tensile_Yielding",1208.666507
570,0,0.375,12,"1.66_0.382","Tensile_Yielding",1208.666507
576,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2400.917176
576,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2400.917176
576,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2400.917176
576,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2400.917176
576,0,0.25,72,"0.84_0.294","Tensile_Yielding",2627.180651
576,0,0.25,36,"0.84_0.294","Tensile_Yielding",2627.180651
576,0,0.25,24,"0.84_0.294","Tensile_Yielding",2627.180651
576,0,0.25,12,"0.84_0.294","Tensile_Yielding",2627.180651
576,0,0.375,72,"1.66_0.382","Tensile_Yielding",1221.389312
576,0,0.375,36,"1.66_0.382","Tensile_Yielding",1221.389312
576,0,0.375,24,"1.66_0.382","Tensile_Yielding",1221.389312
576,0,0.375,12,"1.66_0.382","Tensile_Yielding",1221.389312
582,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2425.92673
582,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2425.92673
582,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2425.92673
582,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2425.92673
582,0,0.25,72,"0.84_0.294","Tensile_Yielding",2654.547116
582,0,0.25,36,"0.84_0.294","Tensile_Yielding",2654.547116
582,0,0.25,24,"0.84_0.294","Tensile_Yielding",2654.547116
582,0,0.25,12,"0.84_0.294","Tensile_Yielding",2654.547116
582,0,0.375,72,"1.66_0.382","Tensile_Yielding",1234.112117
582,0,0.375,36,"1.66_0.382","Tensile_Yielding",1234.112117
582,0,0.375,24,"1.66_0.382","Tensile_Yielding",1234.112117
582,0,0.375,12,"1.66_0.382","Tensile_Yielding",1234.112117
588,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2450.936284
588,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2450.936284
588,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2450.936284
588,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2450.936284
588,0,0.25,72,"0.84_0.294","Tensile_Yielding",2681.913581
588,0,0.25,36,"0.84_0.294","Tensile_Yielding",2681.913581
588,0,0.25,24,"0.84_0.294","Tensile_Yielding",2681.913581
588,0,0.25,12,"0.84_0.294","Tensile_Yielding",2681.913581
588,0,0.375,72,"1.66_0.382","Tensile_Yielding",1246.834923
588,0,0.375,36,"1.66_0.382","Tensile_Yielding",1246.834923
588,0,0.375,24,"1.66_0.382","Tensile_Yielding",1246.834923
588,0,0.375,12,"1.66_0.382","Tensile_Yielding",1246.834923
594,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2475.945838
594,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2475.945838
594,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2475.945838
594,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2475.945838
594,0,0.25,72,"0.84_0.294","Tensile_Yielding",2709.280046
594,0,0.25,36,"0.84_0.294","Tensile_Yielding",2709.280046
594,0,0.25,24,"0.84_0.294","Tensile_Yielding",2709.280046
594,0,0.25,12,"0.84_0.294","Tensile_Yielding",2709.280046
594,0,0.375,72,"1.66_0.382","Tensile_Yielding",1259.557728
594,0,0.375,36,"1.66_0.382","Tensile_Yielding",1259.557728
594,0,0.375,24,"1.66_0.382","Tensile_Yielding",1259.557728
594,0,0.375,12,"1.66_0.382","Tensile_Yielding",1259.557728
600,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2500.955392
600,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2500.955392
600,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2500.955392
600,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2500.955392
600,0,0.25,72,"0.84_0.294","Tensile_Yielding",2736.646511
600,0,0.25,36,"0.84_0.294","Tensile_Yielding",2736.646511
600,0,0.25,24,"0.84_0.294","Tensile_Yielding",2736.646511
600,0,0.25,12,"0.84_0.294","Tensile_Yielding",2736.646511
600,0,0.375,72,"1.66_0.382","Tensile_Yielding",1272.280533
600,0,0.375,36,"1.66_0.382","Tensile_Yielding",1272.280533
600,0,0.375,24,"1.66_0.382","Tensile_Yielding",1272.280533
600,0,0.375,12,"1.66_0.382","Tensile_Yielding",1272.280533
606,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2525.964946
606,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2525.964946
606,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2525.964946
606,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2525.964946
606,0,0.25,72,"0.84_0.294","Tensile_Yielding",2764.012976
606,0,0.25,36,"0.84_0.294","Tensile_Yielding",2764.012976
606,0,0.25,24,"0.84_0.294","Tensile_Yielding",2764.012976
606,0,0.25,12,"0.84_0.294","Tensile_Yielding",2764.012976
606,0,0.375,72,"1.66_0.382","Tensile_Yielding",1285.003339
606,0,0.375,36,"1.66_0.382","Tensile_Yielding",1285.003339
606,0,0.375,24,"1.66_0.382","Tensile_Yielding",1285.003339
606,0,0.375,12,"1.66_0.382","Tensile_Yielding",1285.003339
612,0,0.1875,72,"0.84_0.188","Tensile_Yielding",2550.9745
612,0,0.1875,36,"0.84_0.188","Tensile_Yielding",2550.9745
612,0,0.1875,24,"0.84_0.188","Tensile_Yielding",2550.9745
612,0,0.1875,12,"0.84_0.188","Tensile_Yielding",2550.9745
612,0,0.25,72,"0.84_0.294","Tensile_Yielding",2791.379441
612,0,0.25,36,"0.84_0.294","Tensile_Yielding",2791.379441
612,0,0.25,24,"0.84_0.294","Tensile_Yielding",2791.379441
612,0,0.25,12,"0.84_0.294","Tensile_Yielding",2791.379441
612,0,0.375,72,"1.66_0.382","Tensile_Yielding",1297.726144
612,0,0.375,36,"1.66_0.382","Tensile_Yielding",1297.726144
612,0,0.375,24,"1.66_0.382","Tensile_Yielding",1297.726144
612,0,0.375,12,"1.66_0.382","Tensile_Yielding",1297.726144
